order_id,user_id,order_date,product_id,product_name,category,quantity,price
ORD-2006,U030,2026-03-18,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-2686,U050,2026-03-18,P009,Apples 1kg,produce,2,3.0
ORD-2686,U050,2026-03-18,P001,Amul Milk 1L,dairy,1,1.5
ORD-2686,U050,2026-03-18,P002,Whole Wheat Bread,pantry,2,2.0
ORD-1283,U009,2026-03-18,P001,Amul Milk 1L,dairy,1,1.5
ORD-3975,U089,2026-03-18,P009,Apples 1kg,produce,1,3.0
ORD-3975,U089,2026-03-18,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-1196,U007,2026-03-18,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-1283,U009,2026-03-18,P006,Lays Classic Chips,snacks,1,1.0
ORD-2239,U036,2026-03-18,P010,Olive Oil 500ml,pantry,1,8.0
ORD-3799,U081,2026-03-18,P008,Quaker Oats 1kg,pantry,1,4.0
ORD-1727,U021,2026-03-18,P002,Whole Wheat Bread,pantry,1,2.0
ORD-1022,U001,2026-03-18,P010,Olive Oil 500ml,pantry,2,8.0
ORD-1727,U021,2026-03-18,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-1022,U001,2026-03-18,P001,Amul Milk 1L,dairy,1,1.5
ORD-3463,U072,2026-03-18,P002,Whole Wheat Bread,pantry,2,2.0
ORD-3463,U072,2026-03-18,P001,Amul Milk 1L,dairy,1,1.5
ORD-2300,U038,2026-03-18,P009,Apples 1kg,produce,1,3.0
ORD-3754,U080,2026-03-18,P009,Apples 1kg,produce,2,3.0
ORD-2300,U038,2026-03-18,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-2239,U036,2026-03-18,P001,Amul Milk 1L,dairy,2,1.5
ORD-2239,U036,2026-03-18,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-2239,U036,2026-03-18,P002,Whole Wheat Bread,pantry,2,2.0
ORD-3799,U081,2026-03-18,P009,Apples 1kg,produce,1,3.0
ORD-1684,U020,2026-03-18,P008,Quaker Oats 1kg,pantry,2,4.0
ORD-1684,U020,2026-03-18,P004,Nescafe Coffee 100g,beverage,1,5.0
ORD-1022,U001,2026-03-18,P002,Whole Wheat Bread,pantry,2,2.0
ORD-2300,U038,2026-03-18,P002,Whole Wheat Bread,pantry,1,2.0
ORD-1727,U021,2026-03-18,P009,Apples 1kg,produce,2,3.0
ORD-1727,U021,2026-03-18,P005,Refined Sugar 1kg,pantry,2,1.2
ORD-1684,U020,2026-03-18,P001,Amul Milk 1L,dairy,1,1.5
ORD-3799,U081,2026-03-18,P002,Whole Wheat Bread,pantry,2,2.0
ORD-3799,U081,2026-03-18,P001,Amul Milk 1L,dairy,2,1.5
ORD-3274,U066,2026-03-18,P002,Whole Wheat Bread,pantry,2,2.0
ORD-3274,U066,2026-03-18,P007,Coca Cola 2L,beverage,1,2.5
ORD-2843,U054,2026-03-19,P009,Apples 1kg,produce,1,3.0
ORD-2195,U035,2026-03-19,P010,Olive Oil 500ml,pantry,1,8.0
ORD-2195,U035,2026-03-19,P009,Apples 1kg,produce,2,3.0
ORD-3618,U076,2026-03-19,P002,Whole Wheat Bread,pantry,2,2.0
ORD-1862,U026,2026-03-19,P009,Apples 1kg,produce,2,3.0
ORD-1862,U026,2026-03-19,P002,Whole Wheat Bread,pantry,2,2.0
ORD-2195,U035,2026-03-19,P002,Whole Wheat Bread,pantry,1,2.0
ORD-2369,U041,2026-03-19,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-2369,U041,2026-03-19,P004,Nescafe Coffee 100g,beverage,1,5.0
ORD-3618,U076,2026-03-19,P001,Amul Milk 1L,dairy,1,1.5
ORD-3881,U085,2026-03-19,P001,Amul Milk 1L,dairy,1,1.5
ORD-3881,U085,2026-03-19,P009,Apples 1kg,produce,1,3.0
ORD-3881,U085,2026-03-19,P002,Whole Wheat Bread,pantry,1,2.0
ORD-4201,U096,2026-03-19,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-2479,U044,2026-03-19,P009,Apples 1kg,produce,2,3.0
ORD-2479,U044,2026-03-19,P002,Whole Wheat Bread,pantry,1,2.0
ORD-4201,U096,2026-03-19,P001,Amul Milk 1L,dairy,1,1.5
ORD-2051,U031,2026-03-19,P002,Whole Wheat Bread,pantry,2,2.0
ORD-2051,U031,2026-03-19,P008,Quaker Oats 1kg,pantry,1,4.0
ORD-4201,U096,2026-03-19,P009,Apples 1kg,produce,1,3.0
ORD-4075,U092,2026-03-19,P002,Whole Wheat Bread,pantry,1,2.0
ORD-3881,U085,2026-03-19,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-4075,U092,2026-03-19,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-1962,U029,2026-03-19,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-4075,U092,2026-03-19,P001,Amul Milk 1L,dairy,1,1.5
ORD-4075,U092,2026-03-19,P007,Coca Cola 2L,beverage,1,2.5
ORD-3618,U076,2026-03-19,P007,Coca Cola 2L,beverage,1,2.5
ORD-4133,U094,2026-03-19,P002,Whole Wheat Bread,pantry,2,2.0
ORD-4133,U094,2026-03-19,P001,Amul Milk 1L,dairy,2,1.5
ORD-4133,U094,2026-03-19,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-3103,U061,2026-03-19,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-3103,U061,2026-03-19,P009,Apples 1kg,produce,1,3.0
ORD-3508,U073,2026-03-19,P001,Amul Milk 1L,dairy,1,1.5
ORD-1962,U029,2026-03-19,P002,Whole Wheat Bread,pantry,2,2.0
ORD-3508,U073,2026-03-19,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-1918,U028,2026-03-19,P002,Whole Wheat Bread,pantry,2,2.0
ORD-1918,U028,2026-03-19,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-3103,U061,2026-03-19,P001,Amul Milk 1L,dairy,2,1.5
ORD-1570,U017,2026-03-19,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-2369,U041,2026-03-19,P009,Apples 1kg,produce,2,3.0
ORD-4032,U091,2026-03-19,P001,Amul Milk 1L,dairy,2,1.5
ORD-4032,U091,2026-03-19,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-4032,U091,2026-03-19,P004,Nescafe Coffee 100g,beverage,1,5.0
ORD-1570,U017,2026-03-19,P004,Nescafe Coffee 100g,beverage,1,5.0
ORD-2107,U033,2026-03-19,P002,Whole Wheat Bread,pantry,1,2.0
ORD-2107,U033,2026-03-19,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-2107,U033,2026-03-19,P007,Coca Cola 2L,beverage,1,2.5
ORD-2843,U054,2026-03-19,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-2413,U042,2026-03-20,P002,Whole Wheat Bread,pantry,2,2.0
ORD-2721,U051,2026-03-20,P010,Olive Oil 500ml,pantry,1,8.0
ORD-2798,U053,2026-03-20,P001,Amul Milk 1L,dairy,2,1.5
ORD-3387,U070,2026-03-20,P009,Apples 1kg,produce,2,3.0
ORD-2754,U052,2026-03-20,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-2754,U052,2026-03-20,P001,Amul Milk 1L,dairy,2,1.5
ORD-2754,U052,2026-03-20,P009,Apples 1kg,produce,2,3.0
ORD-2523,U045,2026-03-20,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-2523,U045,2026-03-20,P009,Apples 1kg,produce,2,3.0
ORD-1818,U025,2026-03-20,P005,Refined Sugar 1kg,pantry,1,1.2
ORD-1818,U025,2026-03-20,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-1818,U025,2026-03-20,P009,Apples 1kg,produce,2,3.0
ORD-3573,U075,2026-03-20,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-3573,U075,2026-03-20,P009,Apples 1kg,produce,2,3.0
ORD-2413,U042,2026-03-20,P009,Apples 1kg,produce,2,3.0
ORD-3387,U070,2026-03-20,P007,Coca Cola 2L,beverage,2,2.5
ORD-3928,U087,2026-03-20,P006,Lays Classic Chips,snacks,1,1.0
ORD-2445,U043,2026-03-20,P008,Quaker Oats 1kg,pantry,2,4.0
ORD-4167,U095,2026-03-20,P009,Apples 1kg,produce,2,3.0
ORD-2798,U053,2026-03-20,P002,Whole Wheat Bread,pantry,2,2.0
ORD-1239,U008,2026-03-20,P002,Whole Wheat Bread,pantry,1,2.0
ORD-1082,U003,2026-03-20,P001,Amul Milk 1L,dairy,2,1.5
ORD-2888,U055,2026-03-20,P009,Apples 1kg,produce,2,3.0
ORD-4327,U100,2026-03-20,P004,Nescafe Coffee 100g,beverage,1,5.0
ORD-2934,U056,2026-03-20,P002,Whole Wheat Bread,pantry,2,2.0
ORD-3573,U075,2026-03-20,P002,Whole Wheat Bread,pantry,2,2.0
ORD-3573,U075,2026-03-20,P001,Amul Milk 1L,dairy,2,1.5
ORD-2888,U055,2026-03-20,P001,Amul Milk 1L,dairy,1,1.5
ORD-1239,U008,2026-03-20,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-3928,U087,2026-03-20,P007,Coca Cola 2L,beverage,2,2.5
ORD-1772,U023,2026-03-20,P001,Amul Milk 1L,dairy,1,1.5
ORD-1082,U003,2026-03-20,P009,Apples 1kg,produce,2,3.0
ORD-1469,U014,2026-03-20,P002,Whole Wheat Bread,pantry,2,2.0
ORD-3149,U062,2026-03-20,P007,Coca Cola 2L,beverage,2,2.5
ORD-4327,U100,2026-03-20,P010,Olive Oil 500ml,pantry,1,8.0
ORD-1082,U003,2026-03-20,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-1239,U008,2026-03-20,P005,Refined Sugar 1kg,pantry,2,1.2
ORD-3149,U062,2026-03-20,P009,Apples 1kg,produce,1,3.0
ORD-3149,U062,2026-03-20,P002,Whole Wheat Bread,pantry,1,2.0
ORD-1469,U014,2026-03-20,P009,Apples 1kg,produce,2,3.0
ORD-3800,U081,2026-03-21,P009,Apples 1kg,produce,1,3.0
ORD-1023,U001,2026-03-21,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-1023,U001,2026-03-21,P009,Apples 1kg,produce,1,3.0
ORD-2687,U050,2026-03-21,P002,Whole Wheat Bread,pantry,2,2.0
ORD-1023,U001,2026-03-21,P002,Whole Wheat Bread,pantry,2,2.0
ORD-2628,U048,2026-03-21,P009,Apples 1kg,produce,1,3.0
ORD-3676,U078,2026-03-21,P007,Coca Cola 2L,beverage,1,2.5
ORD-2628,U048,2026-03-21,P001,Amul Milk 1L,dairy,2,1.5
ORD-3370,U069,2026-03-21,P005,Refined Sugar 1kg,pantry,2,1.2
ORD-3370,U069,2026-03-21,P004,Nescafe Coffee 100g,beverage,1,5.0
ORD-3370,U069,2026-03-21,P010,Olive Oil 500ml,pantry,2,8.0
ORD-3342,U068,2026-03-21,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-3342,U068,2026-03-21,P006,Lays Classic Chips,snacks,1,1.0
ORD-3653,U077,2026-03-21,P007,Coca Cola 2L,beverage,1,2.5
ORD-1606,U018,2026-03-21,P007,Coca Cola 2L,beverage,1,2.5
ORD-3231,U065,2026-03-21,P002,Whole Wheat Bread,pantry,2,2.0
ORD-2628,U048,2026-03-21,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-3653,U077,2026-03-21,P004,Nescafe Coffee 100g,beverage,1,5.0
ORD-3976,U089,2026-03-21,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-3976,U089,2026-03-21,P002,Whole Wheat Bread,pantry,2,2.0
ORD-3540,U074,2026-03-21,P006,Lays Classic Chips,snacks,1,1.0
ORD-3540,U074,2026-03-21,P007,Coca Cola 2L,beverage,2,2.5
ORD-1428,U013,2026-03-21,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-1428,U013,2026-03-21,P002,Whole Wheat Bread,pantry,1,2.0
ORD-4271,U098,2026-03-21,P009,Apples 1kg,produce,1,3.0
ORD-4271,U098,2026-03-21,P001,Amul Milk 1L,dairy,1,1.5
ORD-4271,U098,2026-03-21,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-4271,U098,2026-03-21,P002,Whole Wheat Bread,pantry,1,2.0
ORD-1728,U021,2026-03-21,P001,Amul Milk 1L,dairy,2,1.5
ORD-1728,U021,2026-03-21,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-2582,U047,2026-03-21,P002,Whole Wheat Bread,pantry,2,2.0
ORD-2582,U047,2026-03-21,P001,Amul Milk 1L,dairy,2,1.5
ORD-2582,U047,2026-03-21,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-2582,U047,2026-03-21,P009,Apples 1kg,produce,1,3.0
ORD-4304,U099,2026-03-21,P006,Lays Classic Chips,snacks,2,1.0
ORD-3231,U065,2026-03-21,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-3976,U089,2026-03-21,P004,Nescafe Coffee 100g,beverage,2,5.0
ORD-3976,U089,2026-03-21,P009,Apples 1kg,produce,2,3.0
ORD-3231,U065,2026-03-21,P001,Amul Milk 1L,dairy,2,1.5
ORD-2687,U050,2026-03-21,P009,Apples 1kg,produce,1,3.0
ORD-3275,U066,2026-03-21,P001,Amul Milk 1L,dairy,1,1.5
ORD-1638,U019,2026-03-21,P009,Apples 1kg,produce,1,3.0
ORD-1328,U010,2026-03-21,P009,Apples 1kg,produce,1,3.0
ORD-1328,U010,2026-03-21,P001,Amul Milk 1L,dairy,2,1.5
ORD-1328,U010,2026-03-21,P007,Coca Cola 2L,beverage,2,2.5
ORD-3676,U078,2026-03-21,P004,Nescafe Coffee 100g,beverage,2,5.0
ORD-1638,U019,2026-03-21,P001,Amul Milk 1L,dairy,1,1.5
ORD-1638,U019,2026-03-21,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-2978,U057,2026-03-21,P007,Coca Cola 2L,beverage,1,2.5
ORD-2978,U057,2026-03-21,P009,Apples 1kg,produce,2,3.0
ORD-3800,U081,2026-03-21,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-3800,U081,2026-03-21,P006,Lays Classic Chips,snacks,1,1.0
ORD-3275,U066,2026-03-21,P002,Whole Wheat Bread,pantry,1,2.0
ORD-2007,U030,2026-03-21,P001,Amul Milk 1L,dairy,1,1.5
ORD-2007,U030,2026-03-21,P009,Apples 1kg,produce,1,3.0
ORD-3342,U068,2026-03-21,P009,Apples 1kg,produce,2,3.0
ORD-3013,U058,2026-03-21,P006,Lays Classic Chips,snacks,1,1.0
ORD-3013,U058,2026-03-21,P007,Coca Cola 2L,beverage,1,2.5
ORD-1963,U029,2026-03-22,P010,Olive Oil 500ml,pantry,1,8.0
ORD-2301,U038,2026-03-22,P001,Amul Milk 1L,dairy,2,1.5
ORD-2301,U038,2026-03-22,P005,Refined Sugar 1kg,pantry,2,1.2
ORD-1526,U016,2026-03-22,P001,Amul Milk 1L,dairy,2,1.5
ORD-1197,U007,2026-03-22,P009,Apples 1kg,produce,2,3.0
ORD-1526,U016,2026-03-22,P009,Apples 1kg,produce,1,3.0
ORD-3882,U085,2026-03-22,P009,Apples 1kg,produce,2,3.0
ORD-3882,U085,2026-03-22,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-1963,U029,2026-03-22,P001,Amul Milk 1L,dairy,1,1.5
ORD-1571,U017,2026-03-22,P005,Refined Sugar 1kg,pantry,1,1.2
ORD-3104,U061,2026-03-22,P001,Amul Milk 1L,dairy,2,1.5
ORD-3104,U061,2026-03-22,P002,Whole Wheat Bread,pantry,1,2.0
ORD-1197,U007,2026-03-22,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-3420,U071,2026-03-22,P002,Whole Wheat Bread,pantry,1,2.0
ORD-3420,U071,2026-03-22,P001,Amul Milk 1L,dairy,1,1.5
ORD-1526,U016,2026-03-22,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-1963,U029,2026-03-22,P009,Apples 1kg,produce,1,3.0
ORD-1384,U012,2026-03-22,P008,Quaker Oats 1kg,pantry,2,4.0
ORD-1154,U006,2026-03-22,P009,Apples 1kg,produce,2,3.0
ORD-3710,U079,2026-03-22,P002,Whole Wheat Bread,pantry,2,2.0
ORD-3420,U071,2026-03-22,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-1963,U029,2026-03-22,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-3710,U079,2026-03-22,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-1384,U012,2026-03-22,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-2108,U033,2026-03-22,P001,Amul Milk 1L,dairy,2,1.5
ORD-3464,U072,2026-03-22,P001,Amul Milk 1L,dairy,2,1.5
ORD-3464,U072,2026-03-22,P009,Apples 1kg,produce,2,3.0
ORD-3464,U072,2026-03-22,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-1571,U017,2026-03-22,P009,Apples 1kg,produce,1,3.0
ORD-1154,U006,2026-03-22,P005,Refined Sugar 1kg,pantry,2,1.2
ORD-1154,U006,2026-03-22,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-1571,U017,2026-03-22,P010,Olive Oil 500ml,pantry,1,8.0
ORD-2152,U034,2026-03-22,P002,Whole Wheat Bread,pantry,2,2.0
ORD-4076,U092,2026-03-22,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-3509,U073,2026-03-22,P010,Olive Oil 500ml,pantry,2,8.0
ORD-4076,U092,2026-03-22,P002,Whole Wheat Bread,pantry,1,2.0
ORD-3048,U059,2026-03-22,P009,Apples 1kg,produce,1,3.0
ORD-3048,U059,2026-03-22,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-4076,U092,2026-03-22,P001,Amul Milk 1L,dairy,2,1.5
ORD-3509,U073,2026-03-22,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-3048,U059,2026-03-22,P001,Amul Milk 1L,dairy,2,1.5
ORD-1384,U012,2026-03-22,P010,Olive Oil 500ml,pantry,2,8.0
ORD-2152,U034,2026-03-22,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-2152,U034,2026-03-22,P009,Apples 1kg,produce,1,3.0
ORD-4202,U096,2026-03-23,P007,Coca Cola 2L,beverage,1,2.5
ORD-2524,U045,2026-03-23,P009,Apples 1kg,produce,1,3.0
ORD-3619,U076,2026-03-23,P002,Whole Wheat Bread,pantry,1,2.0
ORD-4202,U096,2026-03-23,P009,Apples 1kg,produce,1,3.0
ORD-3075,U060,2026-03-23,P008,Quaker Oats 1kg,pantry,2,4.0
ORD-2524,U045,2026-03-23,P001,Amul Milk 1L,dairy,2,1.5
ORD-4202,U096,2026-03-23,P001,Amul Milk 1L,dairy,1,1.5
ORD-3619,U076,2026-03-23,P001,Amul Milk 1L,dairy,2,1.5
ORD-2844,U054,2026-03-23,P001,Amul Milk 1L,dairy,2,1.5
ORD-2799,U053,2026-03-23,P005,Refined Sugar 1kg,pantry,2,1.2
ORD-2844,U054,2026-03-23,P005,Refined Sugar 1kg,pantry,1,1.2
ORD-3075,U060,2026-03-23,P010,Olive Oil 500ml,pantry,1,8.0
ORD-2844,U054,2026-03-23,P009,Apples 1kg,produce,2,3.0
ORD-2799,U053,2026-03-23,P002,Whole Wheat Bread,pantry,2,2.0
ORD-2553,U046,2026-03-23,P004,Nescafe Coffee 100g,beverage,2,5.0
ORD-2799,U053,2026-03-23,P004,Nescafe Coffee 100g,beverage,2,5.0
ORD-1470,U014,2026-03-23,P007,Coca Cola 2L,beverage,1,2.5
ORD-2240,U036,2026-03-23,P009,Apples 1kg,produce,1,3.0
ORD-2240,U036,2026-03-23,P001,Amul Milk 1L,dairy,1,1.5
ORD-2240,U036,2026-03-23,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-1685,U020,2026-03-23,P001,Amul Milk 1L,dairy,1,1.5
ORD-3947,U088,2026-03-23,P004,Nescafe Coffee 100g,beverage,1,5.0
ORD-2553,U046,2026-03-23,P008,Quaker Oats 1kg,pantry,1,4.0
ORD-3202,U064,2026-03-23,P008,Quaker Oats 1kg,pantry,1,4.0
ORD-1124,U005,2026-03-23,P005,Refined Sugar 1kg,pantry,2,1.2
ORD-2052,U031,2026-03-23,P009,Apples 1kg,produce,2,3.0
ORD-2052,U031,2026-03-23,P002,Whole Wheat Bread,pantry,1,2.0
ORD-1284,U009,2026-03-23,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-1284,U009,2026-03-23,P009,Apples 1kg,produce,2,3.0
ORD-1470,U014,2026-03-23,P002,Whole Wheat Bread,pantry,1,2.0
ORD-1124,U005,2026-03-23,P010,Olive Oil 500ml,pantry,1,8.0
ORD-3947,U088,2026-03-23,P008,Quaker Oats 1kg,pantry,2,4.0
ORD-1124,U005,2026-03-23,P008,Quaker Oats 1kg,pantry,1,4.0
ORD-1124,U005,2026-03-23,P002,Whole Wheat Bread,pantry,1,2.0
ORD-3202,U064,2026-03-23,P002,Whole Wheat Bread,pantry,2,2.0
ORD-1919,U028,2026-03-23,P001,Amul Milk 1L,dairy,1,1.5
ORD-3755,U080,2026-03-23,P009,Apples 1kg,produce,2,3.0
ORD-2052,U031,2026-03-23,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-3755,U080,2026-03-23,P002,Whole Wheat Bread,pantry,1,2.0
ORD-2524,U045,2026-03-23,P010,Olive Oil 500ml,pantry,2,8.0
ORD-1919,U028,2026-03-23,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-2480,U044,2026-03-23,P002,Whole Wheat Bread,pantry,2,2.0
ORD-2480,U044,2026-03-23,P009,Apples 1kg,produce,1,3.0
ORD-3202,U064,2026-03-23,P005,Refined Sugar 1kg,pantry,1,1.2
ORD-2480,U044,2026-03-23,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-2480,U044,2026-03-23,P007,Coca Cola 2L,beverage,2,2.5
ORD-1685,U020,2026-03-23,P009,Apples 1kg,produce,2,3.0
ORD-1685,U020,2026-03-23,P008,Quaker Oats 1kg,pantry,2,4.0
ORD-1919,U028,2026-03-23,P002,Whole Wheat Bread,pantry,2,2.0
ORD-1470,U014,2026-03-23,P001,Amul Milk 1L,dairy,2,1.5
ORD-2329,U039,2026-03-24,P006,Lays Classic Chips,snacks,1,1.0
ORD-2329,U039,2026-03-24,P010,Olive Oil 500ml,pantry,2,8.0
ORD-2979,U057,2026-03-24,P009,Apples 1kg,produce,2,3.0
ORD-1083,U003,2026-03-24,P001,Amul Milk 1L,dairy,1,1.5
ORD-1240,U008,2026-03-24,P002,Whole Wheat Bread,pantry,1,2.0
ORD-1083,U003,2026-03-24,P002,Whole Wheat Bread,pantry,2,2.0
ORD-1329,U010,2026-03-24,P002,Whole Wheat Bread,pantry,2,2.0
ORD-3574,U075,2026-03-24,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-4134,U094,2026-03-24,P004,Nescafe Coffee 100g,beverage,1,5.0
ORD-4134,U094,2026-03-24,P001,Amul Milk 1L,dairy,1,1.5
ORD-4134,U094,2026-03-24,P009,Apples 1kg,produce,2,3.0
ORD-2755,U052,2026-03-24,P001,Amul Milk 1L,dairy,1,1.5
ORD-2755,U052,2026-03-24,P007,Coca Cola 2L,beverage,2,2.5
ORD-1329,U010,2026-03-24,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-3574,U075,2026-03-24,P009,Apples 1kg,produce,2,3.0
ORD-1329,U010,2026-03-24,P009,Apples 1kg,produce,1,3.0
ORD-2008,U030,2026-03-24,P004,Nescafe Coffee 100g,beverage,2,5.0
ORD-3574,U075,2026-03-24,P002,Whole Wheat Bread,pantry,1,2.0
ORD-2196,U035,2026-03-24,P009,Apples 1kg,produce,1,3.0
ORD-1240,U008,2026-03-24,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-1053,U002,2026-03-24,P004,Nescafe Coffee 100g,beverage,2,5.0
ORD-1053,U002,2026-03-24,P005,Refined Sugar 1kg,pantry,2,1.2
ORD-2979,U057,2026-03-24,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-2889,U055,2026-03-24,P002,Whole Wheat Bread,pantry,1,2.0
ORD-1789,U024,2026-03-24,P005,Refined Sugar 1kg,pantry,2,1.2
ORD-1789,U024,2026-03-24,P008,Quaker Oats 1kg,pantry,2,4.0
ORD-2629,U048,2026-03-24,P001,Amul Milk 1L,dairy,2,1.5
ORD-2629,U048,2026-03-24,P002,Whole Wheat Bread,pantry,2,2.0
ORD-2370,U041,2026-03-24,P009,Apples 1kg,produce,2,3.0
ORD-2370,U041,2026-03-24,P004,Nescafe Coffee 100g,beverage,1,5.0
ORD-2008,U030,2026-03-24,P008,Quaker Oats 1kg,pantry,2,4.0
ORD-2629,U048,2026-03-24,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-3343,U068,2026-03-24,P002,Whole Wheat Bread,pantry,2,2.0
ORD-3343,U068,2026-03-24,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-3343,U068,2026-03-24,P009,Apples 1kg,produce,1,3.0
ORD-2008,U030,2026-03-24,P002,Whole Wheat Bread,pantry,1,2.0
ORD-2008,U030,2026-03-24,P001,Amul Milk 1L,dairy,1,1.5
ORD-2370,U041,2026-03-24,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-2270,U037,2026-03-24,P009,Apples 1kg,produce,1,3.0
ORD-2270,U037,2026-03-24,P004,Nescafe Coffee 100g,beverage,1,5.0
ORD-2270,U037,2026-03-24,P008,Quaker Oats 1kg,pantry,2,4.0
ORD-1863,U026,2026-03-24,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-1863,U026,2026-03-24,P002,Whole Wheat Bread,pantry,2,2.0
ORD-1756,U022,2026-03-24,P004,Nescafe Coffee 100g,beverage,2,5.0
ORD-1756,U022,2026-03-24,P005,Refined Sugar 1kg,pantry,2,1.2
ORD-2889,U055,2026-03-24,P009,Apples 1kg,produce,2,3.0
ORD-1497,U015,2026-03-24,P007,Coca Cola 2L,beverage,1,2.5
ORD-1240,U008,2026-03-24,P009,Apples 1kg,produce,1,3.0
ORD-2196,U035,2026-03-24,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-4033,U091,2026-03-24,P002,Whole Wheat Bread,pantry,2,2.0
ORD-4033,U091,2026-03-24,P001,Amul Milk 1L,dairy,1,1.5
ORD-1497,U015,2026-03-24,P005,Refined Sugar 1kg,pantry,1,1.2
ORD-3977,U089,2026-03-24,P007,Coca Cola 2L,beverage,1,2.5
ORD-3977,U089,2026-03-24,P001,Amul Milk 1L,dairy,2,1.5
ORD-3977,U089,2026-03-24,P003,Farm Eggs 12pk,dairy,1,3.5
ORD-3977,U089,2026-03-24,P009,Apples 1kg,produce,1,3.0
ORD-1053,U002,2026-03-24,P010,Olive Oil 500ml,pantry,1,8.0
ORD-1497,U015,2026-03-24,P008,Quaker Oats 1kg,pantry,1,4.0
ORD-3150,U062,2026-03-25,P005,Refined Sugar 1kg,pantry,2,1.2
ORD-3510,U073,2026-03-25,P009,Apples 1kg,produce,2,3.0
ORD-3510,U073,2026-03-25,P001,Amul Milk 1L,dairy,1,1.5
ORD-3049,U059,2026-03-25,P001,Amul Milk 1L,dairy,1,1.5
ORD-2935,U056,2026-03-25,P002,Whole Wheat Bread,pantry,2,2.0
ORD-2935,U056,2026-03-25,P009,Apples 1kg,produce,1,3.0
ORD-3150,U062,2026-03-25,P003,Farm Eggs 12pk,dairy,2,3.5
ORD-1639,U019,2026-03-25,P009,Apples 1kg,produce,1,3.0
ORD-3510,U073,2026-03-25,P002,Whole Wheat Bread,pantry,1,2.0
ORD-1729,U021,2026-03-25,P009,Apples 1kg,produce,1,3.0
ORD-3049,U059,2026-03-25,P008,Quaker Oats 1kg,pantry,1,4.0
ORD-2078,U032,2026-03-25,P007,Coca Cola 2L,beverage,1,2.5
ORD-1527,U016,2026-03-25,P002,Whole Wheat Bread,pantry,2,2.0
